user_id,age,gender,income,profession,location,education_level,marital_status
567304540,41,female,82111,Education,Urban,Master's,Single
567304668,36,female,80725,Healthcare,Suburban,Bachelor's,Married
567309636,57,female,64515,Healthcare,Urban,PhD+,Married
567319437,39,female,65078,Healthcare,Suburban,Master's,Married
567324304,53,male,72271,Finance,Urban,PhD+,Divorced
567330559,53,female,78304,Healthcare,Suburban,Bachelor's,Married
567334150,61,female,102121,Technology,Urban,Some College,Married
567337723,27,male,79320,Technology,Urban,Master's,Married
567342452,21,male,57234,Healthcare,Rural,Bachelor's,Single
567357239,38,male,63137,Education,Suburban,Master's,Married
567357658,34,male,43266,Healthcare,Rural,Master's,Single
567358032,44,female,97039,Technology,Suburban,PhD+,Married
567360868,42,female,85132,Services,Urban,Master's,Married
567363546,49,female,117649,Healthcare,Urban,Master's,Married
567370222,48,male,89550,Services,Suburban,Some College,Divorced
567373873,29,female,81133,Finance,Suburban,Master's,Married
567377447,35,male,54015,Technology,Urban,Bachelor's,Married
567381001,40,female,57496,Education,Suburban,Bachelor's,Married
567381688,36,female,86924,Healthcare,Urban,Master's,Single
567384847,34,male,71395,Technology,Urban,High School,Single
567385729,45,female,92568,Manufacturing,Suburban,High School,Married
567387712,26,male,65769,Services,Urban,Some College,Married
567393295,47,female,70933,Retail,Rural,High School,Married
567393686,43,male,54762,Finance,Rural,PhD+,Married
567395586,50,female,95804,Manufacturing,Urban,High School,Single
567408112,40,female,47392,Technology,Urban,PhD+,Married
567419317,39,male,92912,Finance,Urban,Master's,Married
567429639,47,male,77195,Finance,Urban,Master's,Married
567432450,45,female,101597,Education,Urban,Master's,Married
567445132,33,male,109490,Finance,Suburban,PhD+,Married
567448688,32,male,73886,Healthcare,Suburban,Bachelor's,Single
567449175,33,male,97036,Finance,Urban,Bachelor's,Married
567450418,32,female,57261,Manufacturing,Suburban,High School,Married
567461695,53,male,101007,Finance,Suburban,Master's,Married
567475167,41,male,69384,Technology,Urban,Master's,Married
567490303,39,male,74180,Retail,Urban,Some College,Married
567494064,34,male,26626,Healthcare,Urban,Master's,Single
567497682,36,female,77888,Technology,Rural,Bachelor's,Married
567501655,47,male,139427,Manufacturing,Suburban,Bachelor's,Divorced
567506779,38,male,107634,Manufacturing,Suburban,High School,Married
567513855,43,female,40633,Manufacturing,Rural,Bachelor's,Married
567520711,41,male,81452,Education,Urban,High School,Married
567535700,48,male,93297,Healthcare,Urban,Master's,Single
567538035,41,female,91047,Manufacturing,Urban,Master's,Married
567540328,35,female,72732,Technology,Urban,PhD+,Married
567551997,22,male,100057,Manufacturing,Rural,High School,Single
567556298,47,male,78557,Healthcare,Urban,Bachelor's,Married
567558745,42,female,48907,Technology,Urban,Bachelor's,Married
567561316,53,female,99559,Finance,Suburban,Bachelor's,Divorced
567574757,41,female,85024,Education,Urban,Master's,Married
567579387,31,female,26150,Technology,Urban,Master's,Married
567580443,36,male,36579,Education,Rural,Bachelor's,Married
567589706,34,female,57868,Healthcare,Urban,Bachelor's,Married
567601658,42,female,62800,Technology,Urban,PhD+,Married
567625913,37,female,85001,Healthcare,Urban,Bachelor's,Married
567643368,50,female,84024,Services,Rural,Some College,Married
567652645,49,male,104952,Manufacturing,Suburban,Some College,Married
567656595,57,female,72514,Education,Rural,Bachelor's,Divorced
567661099,47,male,49464,Technology,Suburban,Bachelor's,Married
567666313,45,male,65618,Technology,Urban,Bachelor's,Married
567666784,38,male,71849,Healthcare,Urban,Bachelor's,Married
567674548,49,male,72061,Education,Urban,Master's,Married
567680222,40,male,95637,Technology,Urban,Some College,Married
567685567,35,male,95283,Education,Urban,PhD+,Married
567690926,36,female,82931,Finance,Urban,Master's,Married
567693984,38,male,39836,Manufacturing,Rural,Bachelor's,Married
567702481,41,male,82569,Healthcare,Urban,PhD+,Divorced
567723931,41,male,104425,Education,Urban,PhD+,Married
567728250,50,female,79770,Healthcare,Suburban,High School,Married
567740377,44,female,79457,Manufacturing,Urban,Master's,Divorced
567746241,40,male,38803,Manufacturing,Rural,Some College,Married
567751864,38,male,40890,Manufacturing,Suburban,Some College,Married
567759074,44,male,75888,Finance,Suburban,Master's,Married
567764849,16,female,81204,Manufacturing,Suburban,High School,Single
567765431,48,male,52179,Technology,Rural,Master's,Married
567769811,53,female,50970,Services,Urban,High School,Married
567781798,39,male,71219,Healthcare,Urban,Bachelor's,Married
567785661,21,female,69422,Retail,Urban,High School,Single
567788466,39,male,43537,Healthcare,Urban,Master's,Married
567788471,38,female,54001,Technology,Urban,Master's,Married
567791992,39,male,82233,Services,Suburban,Some College,Married
567792834,40,male,46027,Technology,Urban,Bachelor's,Married
567794708,21,female,79785,Healthcare,Urban,Bachelor's,Single
567796824,47,female,119342,Technology,Suburban,Some College,Married
567800108,36,male,74555,Technology,Urban,Some College,Married
567805490,31,female,40128,Healthcare,Suburban,Bachelor's,Single
567836502,54,male,86722,Finance,Suburban,Bachelor's,Married
567855490,43,male,98116,Finance,Urban,Bachelor's,Single
567856765,48,female,63725,Technology,Rural,Bachelor's,Married
567859015,47,male,70865,Services,Suburban,Some College,Married
567864645,42,female,92244,Finance,Suburban,Some College,Married
567865926,30,female,59115,Healthcare,Urban,Bachelor's,Married
567867207,30,male,36842,Healthcare,Urban,Master's,Married
567871736,35,female,81411,Manufacturing,Suburban,Master's,Married
567874672,39,female,63907,Finance,Suburban,Master's,Married
567875599,54,male,99741,Education,Urban,PhD+,Divorced
567881660,49,male,96035,Retail,Urban,High School,Married
567893102,40,female,76479,Manufacturing,Rural,High School,Married
567895960,41,male,53159,Technology,Urban,Bachelor's,Married
567896500,49,male,59367,Manufacturing,Urban,Some College,Married
567909228,56,female,102847,Healthcare,Rural,PhD+,Married
567914275,47,female,55601,Education,Urban,Master's,Married
567926658,28,male,66665,Technology,Suburban,Master's,Divorced
567928306,46,female,77853,Technology,Suburban,Master's,Single
567928887,33,male,80124,Healthcare,Suburban,Bachelor's,Single
567936820,34,female,87436,Services,Urban,Some College,Married
568011636,40,male,53143,Finance,Urban,Master's,Married
568018667,22,female,46663,Retail,Suburban,High School,Single
568019518,30,male,41936,Education,Rural,Some College,Single
568023330,46,male,70503,Technology,Urban,Bachelor's,Married
568024800,26,male,32396,Services,Urban,High School,Married
568024826,48,male,83511,Healthcare,Urban,Bachelor's,Married
568027247,40,female,67023,Healthcare,Suburban,Bachelor's,Married
568040320,41,female,90670,Healthcare,Suburban,Bachelor's,Divorced
568040383,31,male,91183,Education,Urban,Bachelor's,Single
568047770,34,female,69393,Technology,Urban,Bachelor's,Divorced
568050886,30,male,84462,Technology,Suburban,Bachelor's,Single
568057747,44,male,86242,Services,Suburban,Some College,Married
568059687,36,female,59987,Other,Suburban,High School,Single
568062630,36,male,70772,Finance,Urban,Master's,Single
568062705,31,male,65999,Services,Urban,Some College,Single
568063849,49,female,58128,Services,Urban,Some College,Divorced
568064152,39,male,89353,Services,Urban,Master's,Married
568075214,46,female,84715,Technology,Urban,Bachelor's,Married
568081754,46,male,63432,Finance,Urban,Master's,Married
568084240,35,female,39427,Retail,Rural,Bachelor's,Married
568085699,47,female,54564,Manufacturing,Rural,High School,Divorced
568086555,51,female,105970,Technology,Urban,Master's,Divorced
568087089,32,female,65361,Retail,Urban,Bachelor's,Married
568102735,50,female,103973,Education,Suburban,PhD+,Married
568104955,30,female,54660,Finance,Urban,Master's,Single
568105687,47,male,87997,Education,Urban,Some College,Married
568105973,55,female,111666,Education,Urban,Bachelor's,Divorced
568128298,49,female,80612,Technology,Suburban,Master's,Married
568130677,35,male,72327,Education,Rural,Master's,Single
568141700,52,male,123663,Education,Suburban,PhD+,Divorced
568142108,32,male,67156,Technology,Urban,Bachelor's,Divorced
568142916,44,female,84619,Finance,Suburban,Bachelor's,Married
568143915,34,female,93303,Technology,Suburban,Bachelor's,Married
568144394,47,male,73845,Healthcare,Suburban,Bachelor's,Single
568146887,51,male,75385,Education,Urban,Bachelor's,Married
568171465,27,female,67895,Education,Urban,Master's,Married
568192019,43,female,45213,Technology,Urban,Master's,Married
568201383,32,female,91178,Finance,Urban,PhD+,Single
568202098,37,male,78284,Manufacturing,Suburban,High School,Married
568205857,42,male,77820,Education,Urban,Master's,Divorced
568214329,39,female,66861,Healthcare,Urban,Master's,Married
568229896,37,male,54944,Technology,Urban,Bachelor's,Single
568230016,56,female,122440,Healthcare,Urban,Bachelor's,Married
568235267,35,male,52782,Education,Urban,Master's,Married
568244642,47,male,73987,Finance,Suburban,PhD+,Divorced
568255746,50,female,92541,Technology,Urban,Bachelor's,Married
568257175,50,female,99977,Technology,Urban,PhD+,Married
568257487,32,female,98100,Healthcare,Urban,Master's,Single
568263348,47,male,90676,Technology,Rural,Master's,Married
568269011,34,female,85236,Other,Suburban,Bachelor's,Single
568269277,37,male,64306,Finance,Urban,Some College,Married
568271465,27,male,75661,Technology,Urban,Bachelor's,Married
568272806,31,male,42481,Technology,Urban,Master's,Married
568277261,36,male,25000,Technology,Urban,Master's,Single
568279914,38,female,37113,Education,Urban,PhD+,Married
568281050,41,female,47438,Healthcare,Rural,Bachelor's,Married
568284013,40,male,83802,Technology,Rural,Master's,Married
568289582,36,male,67678,Technology,Urban,Bachelor's,Married
568290429,32,male,88668,Finance,Suburban,Master's,Single
568290857,40,female,25000,Retail,Suburban,Some College,Married
568305801,42,male,85110,Technology,Suburban,PhD+,Married
568306398,46,female,95805,Healthcare,Urban,Master's,Married
568318041,35,male,85621,Technology,Suburban,Master's,Divorced
568345207,43,female,89598,Finance,Urban,PhD+,Married
568349053,37,female,73771,Finance,Urban,Bachelor's,Single
568399346,38,male,69248,Technology,Urban,Bachelor's,Married
568401922,47,male,79415,Education,Urban,Master's,Married
568402289,30,female,50688,Technology,Urban,Bachelor's,Single
568403848,57,male,87595,Healthcare,Suburban,Bachelor's,Married
568405820,42,female,46105,Services,Suburban,High School,Single
568406338,40,female,91514,Finance,Urban,Some College,Married
568410571,48,female,78386,Services,Urban,Some College,Married
568411757,58,female,87015,Technology,Urban,PhD+,Single
568419803,49,male,73643,Other,Urban,Bachelor's,Single
568424211,42,male,72027,Finance,Urban,Master's,Married
568431975,54,male,79653,Education,Suburban,Some College,Married
568437425,35,male,95344,Technology,Urban,Master's,Single
568445180,51,female,119850,Services,Suburban,Some College,Single
568447012,36,female,74852,Retail,Suburban,High School,Divorced
568449463,29,male,81243,Services,Suburban,Bachelor's,Single
568452283,35,female,55271,Finance,Urban,Bachelor's,Married
568453032,37,male,55278,Technology,Urban,PhD+,Married
568459058,21,female,48947,Finance,Urban,Bachelor's,Single
568466117,36,female,69106,Healthcare,Urban,Bachelor's,Single
568469991,46,female,57961,Technology,Urban,Bachelor's,Married
568475861,27,female,61580,Technology,Urban,Bachelor's,Married
568477752,50,male,86483,Finance,Urban,PhD+,Divorced
568479627,47,female,107014,Healthcare,Suburban,Bachelor's,Divorced
568486779,46,male,71029,Education,Rural,Bachelor's,Married
568495715,52,male,41967,Manufacturing,Suburban,Bachelor's,Divorced
568507256,39,female,66497,Finance,Urban,Bachelor's,Married
568514963,51,male,63556,Education,Suburban,Master's,Married
568515145,44,female,90975,Technology,Suburban,High School,Single
568540874,50,male,97548,Education,Urban,Master's,Married
568546305,44,female,39892,Healthcare,Suburban,Master's,Single
568552149,44,male,38042,Manufacturing,Suburban,Bachelor's,Married
568568513,48,female,82682,Healthcare,Suburban,Bachelor's,Married
568569631,51,female,100566,Healthcare,Suburban,Bachelor's,Married
568570710,35,female,78951,Manufacturing,Rural,Some College,Married
568574034,28,female,52366,Finance,Urban,Master's,Married
568579459,45,female,92764,Healthcare,Urban,High School,Married
568599457,35,female,97024,Healthcare,Suburban,Bachelor's,Married
568604634,35,male,92379,Education,Suburban,Master's,Married
568609511,17,female,47778,Healthcare,Suburban,Master's,Single
568612163,40,male,84889,Technology,Urban,Master's,Divorced
568616068,40,male,74938,Manufacturing,Rural,High School,Married
568617777,42,female,98445,Manufacturing,Urban,Some College,Married
568636212,41,male,47601,Healthcare,Urban,PhD+,Divorced
568639292,47,female,62578,Services,Urban,Some College,Married
568639630,42,male,79278,Education,Urban,Master's,Married
568645276,44,female,77670,Technology,Urban,PhD+,Married
568648622,41,male,87503,Education,Rural,Master's,Single
568658947,36,male,69780,Finance,Urban,Some College,Divorced
568666348,43,female,91683,Healthcare,Suburban,Bachelor's,Married
568669057,40,female,58882,Education,Urban,Master's,Married
568670099,47,female,86208,Healthcare,Suburban,Some College,Married
568679011,24,female,77521,Manufacturing,Urban,Bachelor's,Single
568683621,46,male,94865,Services,Urban,Master's,Married
568692321,55,male,71814,Retail,Rural,Some College,Divorced
568702486,32,male,96854,Education,Suburban,Master's,Single
568704491,38,male,52312,Finance,Rural,Master's,Married
568706015,47,female,91382,Finance,Urban,Bachelor's,Married
568713582,45,male,79602,Technology,Urban,Master's,Married
568719229,40,male,79981,Technology,Urban,Bachelor's,Married
568748207,39,female,66447,Healthcare,Urban,PhD+,Married
568768138,35,female,98508,Finance,Suburban,Bachelor's,Married
568768649,39,female,96071,Finance,Urban,Some College,Married
568770953,47,male,79143,Education,Urban,Bachelor's,Married
568771083,45,male,96570,Finance,Suburban,Master's,Married
568772507,30,female,79203,Services,Suburban,Bachelor's,Single
568776304,46,female,102528,Healthcare,Suburban,Bachelor's,Married
568776438,36,female,55882,Finance,Urban,Master's,Single
568776659,30,female,85885,Retail,Rural,Master's,Married
568776924,46,female,110085,Education,Suburban,Master's,Single
568777364,25,male,56866,Technology,Urban,High School,Married
568778435,46,male,107230,Education,Urban,Master's,Divorced
568779129,41,female,111874,Manufacturing,Urban,Bachelor's,Married
568779598,43,male,73147,Finance,Suburban,Bachelor's,Married
568780413,31,female,84796,Healthcare,Urban,Some College,Single
568780757,37,male,46939,Finance,Urban,Master's,Married
568781398,31,female,25000,Services,Urban,PhD+,Single
568781685,48,female,81000,Finance,Urban,Master's,Married
568781910,35,female,82667,Finance,Urban,Bachelor's,Married
568782081,37,female,74916,Manufacturing,Urban,Master's,Single
568782581,48,female,63242,Retail,Rural,High School,Married
568782995,52,female,81453,Healthcare,Urban,Master's,Married
568783294,57,female,115395,Services,Urban,Some College,Married
568783448,47,female,60036,Services,Urban,PhD+,Married
568783628,28,male,64541,Finance,Urban,PhD+,Married
568783792,34,female,83228,Retail,Suburban,High School,Single
568784218,35,male,88686,Manufacturing,Urban,Bachelor's,Married
568784333,47,female,144352,Healthcare,Suburban,Master's,Married
568784337,42,female,71600,Manufacturing,Urban,Master's,Married
568784498,42,male,49282,Manufacturing,Urban,High School,Married
568784851,51,female,80761,Healthcare,Rural,Some College,Single
568787603,25,male,73685,Technology,Urban,Master's,Married
568788163,33,male,86265,Healthcare,Urban,Bachelor's,Single
568788468,35,female,56054,Retail,Suburban,Bachelor's,Divorced
568789585,30,female,64510,Services,Urban,Some College,Married
568789888,26,female,56502,Finance,Urban,Master's,Divorced
568790356,40,female,84439,Manufacturing,Urban,Master's,Divorced
568790544,43,female,85162,Healthcare,Suburban,PhD+,Single
568790656,34,male,54238,Retail,Urban,Bachelor's,Married
568791020,50,male,85397,Education,Urban,PhD+,Widowed
568791407,55,female,83412,Technology,Suburban,Some College,Married
568791551,31,male,62394,Retail,Suburban,Bachelor's,Single
568792441,46,female,70636,Technology,Suburban,Some College,Single
568792692,36,male,83692,Manufacturing,Suburban,High School,Married
568792721,25,female,25000,Services,Rural,High School,Married
568792801,46,male,76193,Healthcare,Suburban,Bachelor's,Married
568793129,52,male,65280,Education,Urban,PhD+,Married
568794806,55,female,95514,Manufacturing,Suburban,High School,Married
568795532,29,male,83473,Education,Suburban,PhD+,Married
568795562,30,male,97748,Manufacturing,Suburban,High School,Single
568797382,47,female,73046,Manufacturing,Urban,High School,Single
568797838,33,male,51774,Education,Urban,High School,Married
568799769,34,male,74631,Healthcare,Suburban,Master's,Married
568799855,36,male,63345,Education,Urban,PhD+,Married
568799874,26,male,54082,Healthcare,Rural,PhD+,Married
568801511,44,male,75469,Other,Rural,Bachelor's,Married
568804062,37,male,79183,Services,Suburban,High School,Married
568805468,41,female,77772,Technology,Suburban,Master's,Married
568805560,38,female,88626,Healthcare,Rural,Master's,Married
568805755,33,female,93103,Education,Urban,Bachelor's,Married
568806029,36,male,57210,Education,Urban,Master's,Single
568806343,38,male,28738,Services,Urban,High School,Married
568806454,51,male,53421,Technology,Urban,Bachelor's,Married
568806649,49,female,82388,Healthcare,Urban,PhD+,Married
568807531,35,female,52148,Manufacturing,Urban,High School,Married
568807732,38,male,82343,Healthcare,Rural,Some College,Married
568808233,45,male,117379,Finance,Urban,Master's,Married
568810821,61,male,109658,Finance,Suburban,Bachelor's,Married
568813040,53,male,64087,Healthcare,Urban,High School,Widowed
568814058,24,male,39472,Retail,Urban,High School,Single
568817169,48,male,76406,Technology,Urban,Some College,Single
568817719,30,female,77708,Retail,Rural,Some College,Married
568818636,41,male,75671,Technology,Suburban,Some College,Married
568819127,45,male,56231,Manufacturing,Suburban,Bachelor's,Married
568823155,43,female,61366,Healthcare,Suburban,Bachelor's,Single
568824966,33,female,61590,Education,Suburban,High School,Married
568826117,53,female,115850,Finance,Urban,Bachelor's,Widowed
568826257,48,female,101681,Manufacturing,Suburban,High School,Single
568829316,46,female,77994,Technology,Urban,PhD+,Divorced
568830454,42,male,62368,Manufacturing,Urban,High School,Married
568831413,39,male,83228,Finance,Urban,Master's,Married
568833780,39,female,60361,Retail,Urban,Bachelor's,Single
568833833,30,female,74665,Retail,Urban,High School,Single
568834070,20,male,75940,Healthcare,Rural,Bachelor's,Married
568836063,30,female,66310,Technology,Urban,Master's,Single
568838051,37,female,85132,Finance,Urban,Master's,Married
568848839,52,female,91388,Education,Urban,Master's,Married
568850372,46,male,125610,Healthcare,Urban,Master's,Divorced
568856321,56,male,92952,Technology,Suburban,Bachelor's,Married
568858491,52,male,81542,Services,Suburban,Bachelor's,Married
568859478,42,female,74553,Healthcare,Suburban,PhD+,Married
568867377,28,male,111923,Technology,Urban,Bachelor's,Married
568871125,34,female,61796,Technology,Urban,Master's,Married
568874704,30,female,67394,Manufacturing,Rural,High School,Married
568878893,46,female,108069,Finance,Rural,Bachelor's,Married
568880708,44,male,94188,Finance,Suburban,Master's,Married
568881597,47,female,77150,Education,Suburban,PhD+,Married
568884834,38,female,58446,Finance,Urban,Master's,Married
568886901,46,female,52783,Services,Urban,Some College,Widowed
568887195,51,male,88048,Technology,Urban,Master's,Married
568890013,39,male,87589,Healthcare,Suburban,Master's,Single
568899025,36,male,72445,Healthcare,Urban,Master's,Married
568905759,23,male,59343,Services,Urban,High School,Single
568907660,35,male,94993,Finance,Urban,Bachelor's,Divorced
568912623,47,male,101163,Healthcare,Urban,Master's,Married
568914925,58,male,72067,Technology,Urban,PhD+,Divorced
568915915,41,male,76878,Healthcare,Urban,Some College,Married
568916813,40,female,41939,Technology,Urban,Master's,Married
568920700,36,male,92338,Technology,Suburban,Master's,Married
568922824,34,female,73377,Services,Urban,High School,Single
568924470,45,female,99344,Healthcare,Urban,Bachelor's,Single
568925685,32,male,84429,Education,Urban,Master's,Married
568928596,39,female,63155,Healthcare,Urban,PhD+,Married
568931564,31,male,87031,Finance,Suburban,Master's,Single
568936126,48,male,65904,Technology,Urban,Bachelor's,Single
568938432,28,male,34008,Education,Urban,PhD+,Single
568939888,50,female,119021,Technology,Suburban,Bachelor's,Married
568943088,37,female,80781,Education,Suburban,PhD+,Married
568946299,51,female,107615,Healthcare,Rural,Bachelor's,Married
568947025,44,male,68673,Technology,Urban,Bachelor's,Single
568956464,34,female,65378,Technology,Urban,High School,Married
568961378,49,male,77796,Manufacturing,Urban,PhD+,Married
568975441,32,female,57032,Retail,Urban,Bachelor's,Married
568982894,56,female,78435,Healthcare,Suburban,Master's,Married
568987774,39,female,40073,Education,Urban,Bachelor's,Single
568995992,33,female,53798,Finance,Urban,PhD+,Married
568996375,52,female,110253,Healthcare,Urban,PhD+,Married
568997884,25,male,62579,Retail,Urban,Some College,Single
568999030,27,male,51240,Technology,Suburban,Bachelor's,Single
568999410,47,male,73415,Manufacturing,Urban,High School,Divorced
569010170,53,male,113192,Healthcare,Suburban,Master's,Married
569014927,37,female,54265,Education,Urban,Master's,Married
569015146,52,male,76420,Healthcare,Urban,Bachelor's,Married
569015906,47,male,62255,Finance,Suburban,Master's,Married
569028770,30,female,36573,Healthcare,Urban,Bachelor's,Divorced
569029053,35,female,89448,Education,Rural,Master's,Married
569038711,50,female,98280,Education,Urban,Master's,Married
569047952,39,female,83534,Manufacturing,Suburban,Bachelor's,Married
569053977,40,female,59329,Technology,Urban,Bachelor's,Divorced
569069439,29,male,53138,Manufacturing,Urban,Some College,Married
569085512,35,female,102251,Education,Suburban,Bachelor's,Married
569098373,40,female,82909,Retail,Urban,Bachelor's,Married
569099504,41,male,59184,Services,Rural,Bachelor's,Married
569120677,38,male,85245,Education,Urban,Bachelor's,Married
569120913,36,female,59213,Manufacturing,Urban,Some College,Married
569134557,49,female,25000,Services,Urban,High School,Divorced
569152548,37,female,78708,Technology,Urban,Master's,Married
569164870,45,male,73255,Education,Suburban,Bachelor's,Married
569175241,29,male,38586,Retail,Urban,Some College,Married
569177081,59,male,73412,Services,Urban,High School,Married
569180313,54,female,103293,Manufacturing,Suburban,Some College,Divorced
569180698,36,female,53288,Education,Urban,Master's,Married
569181579,27,male,71939,Retail,Suburban,High School,Single
569182128,46,female,82847,Retail,Suburban,High School,Single
569183130,47,female,106354,Finance,Urban,Bachelor's,Married
569185925,47,male,83107,Services,Suburban,Some College,Married
569191875,49,female,108645,Technology,Urban,Bachelor's,Married
569193097,45,male,75342,Services,Urban,High School,Divorced
569197757,53,female,79546,Healthcare,Urban,Bachelor's,Widowed
569212682,44,male,89258,Finance,Urban,Master's,Divorced
569226183,36,male,77607,Manufacturing,Urban,Bachelor's,Married
569226897,49,female,70255,Finance,Urban,Bachelor's,Married
569231919,33,female,47438,Retail,Urban,High School,Single
569232429,40,female,82213,Manufacturing,Suburban,Some College,Married
569236580,40,female,44916,Retail,Rural,High School,Married
569241997,50,male,110130,Finance,Urban,Bachelor's,Married
569244460,34,female,75057,Manufacturing,Suburban,Some College,Single
569253309,34,female,90955,Technology,Suburban,Bachelor's,Married
569253932,48,male,87301,Technology,Urban,PhD+,Widowed
569267484,49,female,120013,Healthcare,Urban,Bachelor's,Married
569277378,35,female,107081,Finance,Urban,Master's,Married
569288154,46,male,58307,Healthcare,Suburban,Master's,Married
569299061,49,male,64047,Services,Suburban,Some College,Divorced
569299153,51,male,83715,Finance,Urban,Bachelor's,Divorced
569315707,47,female,53307,Technology,Urban,Bachelor's,Married
569318189,48,male,66031,Finance,Urban,Bachelor's,Divorced
569321683,49,male,72248,Finance,Suburban,Bachelor's,Married
569331679,44,male,83383,Retail,Urban,Bachelor's,Single
569333570,34,male,67240,Finance,Urban,Bachelor's,Married
569335945,29,male,77843,Technology,Urban,Bachelor's,Married
569337276,30,male,65992,Healthcare,Urban,Master's,Married
569340385,36,female,91900,Education,Urban,Master's,Married
569345108,22,male,25686,Retail,Urban,Some College,Single
569350136,39,male,107377,Technology,Urban,Bachelor's,Single
569350160,42,female,82474,Finance,Urban,Bachelor's,Married
569350786,38,male,111158,Finance,Suburban,Master's,Married
569353782,45,male,89298,Finance,Urban,Some College,Single
569356590,41,male,59066,Technology,Urban,Bachelor's,Single
569366628,40,female,74644,Services,Suburban,Master's,Single
569376453,44,female,87053,Manufacturing,Suburban,Master's,Married
569380880,31,male,25913,Services,Urban,High School,Single
569382129,38,female,25000,Services,Urban,High School,Divorced
569384502,44,female,46954,Technology,Suburban,Master's,Single
569387608,44,female,54859,Technology,Urban,PhD+,Divorced
569390997,44,male,115849,Healthcare,Urban,Bachelor's,Married
569404448,30,female,85820,Healthcare,Urban,Master's,Married
569405188,43,male,89359,Technology,Suburban,Master's,Married
569415530,33,female,49409,Retail,Urban,Some College,Married
569415660,39,female,63730,Finance,Urban,Master's,Married
569419334,35,male,73106,Technology,Urban,Master's,Married
569422381,56,female,97003,Healthcare,Suburban,High School,Married
569431531,35,female,68188,Education,Urban,Master's,Married
569438376,44,male,71487,Healthcare,Urban,Bachelor's,Married
569442779,56,female,135910,Education,Suburban,Master's,Married
569446269,39,female,87128,Healthcare,Urban,PhD+,Divorced
569449563,34,male,53887,Technology,Urban,PhD+,Married
569452500,50,female,113001,Education,Urban,Bachelor's,Married
569460590,34,male,60743,Manufacturing,Suburban,High School,Married
569466582,35,male,91725,Manufacturing,Urban,High School,Married
569470311,32,female,58761,Healthcare,Urban,Some College,Divorced
569485941,29,female,65276,Manufacturing,Urban,Bachelor's,Married
569492573,27,male,27838,Education,Rural,Master's,Married
569494023,26,male,78504,Education,Urban,Bachelor's,Single
569503152,26,male,35901,Retail,Rural,Some College,Single
569511665,29,female,92400,Technology,Suburban,Bachelor's,Single
569530467,25,female,41344,Manufacturing,Rural,Bachelor's,Single
569542258,47,female,82450,Education,Suburban,PhD+,Widowed
569546183,24,male,43494,Retail,Suburban,High School,Single
569547602,28,male,43059,Healthcare,Rural,High School,Single
569560953,48,male,33174,Services,Urban,High School,Married
569561827,39,female,104883,Finance,Urban,PhD+,Married
569562108,35,female,60934,Services,Suburban,High School,Married
569563075,40,male,86587,Technology,Urban,PhD+,Single
569567950,35,female,107425,Technology,Urban,Some College,Divorced
569572584,51,male,89842,Services,Suburban,Some College,Married
569577679,43,male,84044,Healthcare,Urban,Some College,Married
569585984,30,male,86049,Finance,Suburban,Master's,Married
569594475,54,male,108240,Healthcare,Suburban,PhD+,Divorced
569600436,39,male,65335,Technology,Urban,Master's,Married
569602996,21,female,43990,Other,Urban,Some College,Single
569608320,43,female,105134,Healthcare,Rural,Bachelor's,Married
569609789,37,male,94562,Finance,Urban,Master's,Married
569612289,34,male,105552,Healthcare,Rural,Master's,Married
569612474,32,male,38288,Services,Suburban,Some College,Single
569613577,42,female,28824,Manufacturing,Rural,Some College,Married
569617154,34,female,25000,Retail,Suburban,High School,Married
569617646,31,male,81115,Services,Suburban,High School,Married
569625394,40,male,109653,Technology,Urban,Some College,Married
569635921,35,female,109468,Healthcare,Suburban,Master's,Widowed
569640220,31,male,75490,Healthcare,Urban,Bachelor's,Single
569655250,50,male,134537,Technology,Suburban,Master's,Single
569674528,32,female,84862,Education,Suburban,Bachelor's,Married
569678776,39,female,75052,Technology,Urban,Bachelor's,Single
569695466,40,female,62406,Manufacturing,Urban,Bachelor's,Married
569704097,34,male,50843,Finance,Suburban,Master's,Single
569705422,35,male,69109,Manufacturing,Urban,High School,Married
569711447,43,female,94887,Services,Urban,Bachelor's,Married
569713232,47,male,92637,Healthcare,Suburban,Bachelor's,Single
569720587,49,male,63730,Education,Suburban,Master's,Married
569726922,28,female,59458,Education,Rural,Master's,Married
569739193,42,male,104655,Finance,Urban,Master's,Married
569739271,34,male,42472,Technology,Urban,Master's,Single
569739591,37,male,63030,Healthcare,Urban,High School,Married
569741791,27,male,28791,Services,Urban,High School,Married
569759529,31,male,60954,Finance,Urban,Bachelor's,Married
569763423,37,male,78815,Education,Urban,Bachelor's,Married
569766323,41,female,65453,Retail,Urban,High School,Married
569768141,48,male,88050,Finance,Suburban,Master's,Married
569769634,37,female,60354,Education,Rural,Master's,Married
569772919,42,female,64104,Healthcare,Suburban,High School,Married
569778729,45,female,51523,Education,Urban,Master's,Married
569789712,32,male,76241,Technology,Urban,Master's,Single
569794725,46,male,43389,Technology,Urban,PhD+,Single
569798869,40,male,77096,Technology,Urban,Bachelor's,Married
569825860,39,female,78100,Manufacturing,Urban,Bachelor's,Married
569837569,46,female,72723,Manufacturing,Rural,Some College,Married
569848430,34,female,82321,Retail,Urban,High School,Divorced
569852783,45,male,65057,Education,Urban,PhD+,Married
569871319,50,female,39410,Healthcare,Urban,Bachelor's,Divorced
